node_id,node_type,name,symbol,valid_from,valid_to,source_news_id,split,prediction_time_safe,attributes_json,dataset_version,graph_version,kg_layer,layered_release_version
news:fa7d2a19f2c1fa551349d0805eb85c4e,News,Platinum Victory tiếp tục đăng ký mua gần 21 triệu cổ phiếu VNM,,2021-06-04,,fa7d2a19f2c1fa551349d0805eb85c4e,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1646"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/platinum-victory-tiep-tuc-dang-ky-mua-gan-21-trieu-co-phieu-vnm-2021060415245148.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fa9e7ae13eced48d58a7774d2e6bc0c6,News,"Dòng tiền thông minh 18/4: Tổ chức trong nước bán ròng gần 400 tỷ đồng, tâm điểm DIG, VPB",,2022-04-18,,fa9e7ae13eced48d58a7774d2e6bc0c6,validation,True,"{""category"": ""ngan_hang"", ""content_length"": ""2903"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/dong-tien-thong-minh-184-to-chuc-trong-nuoc-ban-rong-gan-400-ty-dong-tam-diem-dig-vpb-202241881922202.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:faec5c512bada4de4b7b741b88ba20a7,News,"FTSE Vietnam Index thêm HSG, loại DXG khỏi danh mục trong kỳ review quý 2/2021",,2021-06-04,,faec5c512bada4de4b7b741b88ba20a7,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""923"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/ftse-vietnam-index-them-hsg-loai-dxg-khoi-danh-muc-trong-ky-review-quy-2-2021-20210604172012158.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fb302907fe0a85b27869d98f3398e770,News,"Chủ tịch SSI Nguyễn Duy Hưng: Cổ phiếu ""rác"" tăng là hoàn toàn bình thường do cầu tăng mạnh, bất thường hay không phải nhờ cơ quan chức năng kiểm tra",,2021-12-29,,fb302907fe0a85b27869d98f3398e770,validation,True,"{""category"": ""phap_ly"", ""content_length"": ""5065"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chu-tich-ssi-nguyen-duy-hung-co-phieu-rac-tang-la-hoan-toan-binh-thuong-do-cau-tang-manh-bat-thuong-hay-khong-phai-nho-co-quan-chuc-nang-kiem-tra-20211229111047182.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fb51a58a78b318aa40df56da5ff8e3e3,News,FPT: LNTT 9 tháng tăng trưởng 9% lên 3.814 tỷ đồng,,2020-10-22,,fb51a58a78b318aa40df56da5ff8e3e3,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2333"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/fpt-lntt-9-thang-tang-truong-9-len-3814-ty-dong-20201022184119397.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fb8c2d46e5729be510846bd1ad9ac455,News,"Vietjet đã bán xong gần 18 triệu cổ phiếu quỹ, thu về 2.350 tỷ đồng",,2021-04-28,,fb8c2d46e5729be510846bd1ad9ac455,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""929"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vietjet-da-ban-xong-gan-18-trieu-co-phieu-quy-thu-ve-2350-ty-dong-20210428163139388.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fbda55c2096c58c9654fc911c2f3a0b1,News,"Thế giới Di động (MWG): Hơn 180 cửa hàng điện thoại và điện máy bị ảnh hưởng trong đợt Covid-19 lần hai, LNST luỹ kế 8 tháng giảm nhẹ về 2.697 tỷ đồng",,2020-09-21,,fbda55c2096c58c9654fc911c2f3a0b1,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2698"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/the-gioi-di-dong-mwg-hon-180-cua-hang-dien-thoai-va-dien-may-bi-anh-huong-trong-dot-covid-19-lan-hai-lnst-luy-ke-8-thang-giam-nhe-ve-2697-ty-dong-20200921153053506.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fc6b1ad85e2fb84c72a30f8ab316b7f7,News,"Cổ phiếu FPT Shop ""cháy hàng"", giao dịch cao kỷ lục sau ngày mở bán iPhone 12",,2020-11-30,,fc6b1ad85e2fb84c72a30f8ab316b7f7,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1482"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/co-phieu-fpt-shop-chay-hang-giao-dich-cao-ky-luc-sau-ngay-mo-ban-iphone-12-20201130162345566.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fc7ba371c34e2992a1dc271c9f11e682,News,"Thép Nam Kim (NKG) lỗ kỷ lục hơn 400 tỷ đồng quý 3/2022, cổ phiếu giảm sàn",,2022-10-28,,fc7ba371c34e2992a1dc271c9f11e682,test,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1499"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/thep-nam-kim-nkg-lo-ky-luc-hon-400-ty-dong-quy-3-2022-co-phieu-giam-san-20221028150414262.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fc96c6e7d4ee4e7daba816e48d8e246e,News,"Giá cổ phiếu PV Power (POW) tăng mạnh, cảnh báo hoạt động còn khó khăn",,2020-12-12,,fc96c6e7d4ee4e7daba816e48d8e246e,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2417"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://www.tinnhanhchungkhoan.vn/gia-co-phieu-pv-power-pow-tang-manh-canh-bao-hoat-dong-con-kho-khan-post257347.html""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fca9793c0b42bb1e167087bd28ad73ba,News,"VOF VinaCapital: Tham gia thương vụ IPO Dat Xanh Services, thoái vốn khỏi Imexpharm",,2021-06-20,,fca9793c0b42bb1e167087bd28ad73ba,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""3987"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vof-vinacapital-tham-gia-thuong-vu-ipo-dat-xanh-services-thoai-von-khoi-imexpharm-20210619002901435.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fd0423f809cc68a6e782f1ce2a9d600a,News,"Dồn dập đón tin vui từ lãi lớn đến chính sách thuế GTGT mới, cổ phiếu phân bón DCM, DPM, BFC... tiếp đà thăng hoa",,2020-11-13,,fd0423f809cc68a6e782f1ce2a9d600a,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""7160"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/don-dap-don-tin-vui-tu-lai-lon-den-chinh-sach-thue-gtgt-moi-co-phieu-phan-bon-dcm-dpm-bfc-tiep-da-thang-hoa-20201112210109115.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fd5bc7f71c9192e956bc9fff184952a5,News,"MSN, GEG, NTL, TN1, NTH, SIP, CC4, DFC, TTZ, DDV, DHP: Thông tin giao dịch lượng lớn cổ phiếu",,2020-11-03,,fd5bc7f71c9192e956bc9fff184952a5,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2490"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/msn-geg-ntl-tn1-nth-sip-cc4-dfc-ttz-ddv-dhp-thong-tin-giao-dich-luong-lon-co-phieu-20201103081847381.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fd842a92512a3ad99377a377f84dea75,News,"Giao dịch khối ngoại 25/12: Rút ròng trên ba sàn trong phiên khởi sắc, MSN được mua ròng trở lại",,2019-12-25,,fd842a92512a3ad99377a377f84dea75,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1813"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/giao-dich-khoi-ngoai-25-12-rut-rong-tren-ba-san-trong-phien-khoi-sac-msn-duoc-mua-rong-tro-lai-20191225164259094.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fdd47392c27d899340866c2ca1753177,News,Chứng khoán Bản Việt (VCI) phát hành hơn 166 triệu cổ phiếu thưởng tỷ lệ 100%,,2021-06-08,,fdd47392c27d899340866c2ca1753177,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1905"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chung-khoan-ban-viet-vci-phat-hanh-hon-166-trieu-co-phieu-thuong-ty-le-100-20210608172240243.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fddc7dbee03604494f3d910d5ebdd94b,News,"Cổ phiếu MSN ""cán"" đáy 1 năm trước thềm cổ phiếu ESOP giá thấp được giao dịch",,2019-07-19,,fddc7dbee03604494f3d910d5ebdd94b,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1311"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/co-phieu-msn-can-day-1-nam-truoc-them-co-phieu-esop-gia-thap-duoc-giao-dich-20190719090230062.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fe209f851a997f3568b7b21c56dccfc2,News,Chủ tịch UBCK đồng ý áp dụng hệ thống giao dịch của FPT tại HOSE,,2021-07-02,,fe209f851a997f3568b7b21c56dccfc2,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1833"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chu-tich-ubck-dong-y-cho-hose-ap-dung-he-thong-giao-dich-cua-fpt-20210702121018512.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fe35a316299a96ebbdeb0457df1d0a84,News,"SSI Research: ANV xuất khẩu cá tra sang Mỹ, kết quả kinh doanh dự kiến tiếp tục lập đỉnh",,2022-08-16,,fe35a316299a96ebbdeb0457df1d0a84,test,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""3576"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/ssi-research-anv-xuat-khau-ca-tra-sang-my-ket-qua-kinh-doanh-du-kien-tiep-tuc-lap-dinh-20220816170326015.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fe90efe1ddc165c55ec8ebc4c8d7356e,News,"Phiên 28/8: Khối ngoại bán ròng gần 1.300 tỉ đồng, tâm điểm mã CTG",,2020-08-28,,fe90efe1ddc165c55ec8ebc4c8d7356e,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2686"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/phien-28-8-khoi-ngoai-ban-rong-gan-1300-ti-dong-tam-diem-ma-ctg-20200828163339673.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:fee946f57925209435a69731d50b05cd,News,"Bỏ ra chưa tới 200 tỷ, nhân viên Thế giới Di động (MWG) sắp nhận về lượng cổ phiếu trị giá tới gần 2.700 tỷ, ""lãi"" gấp 13 lần",,2022-02-23,,fee946f57925209435a69731d50b05cd,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1859"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/the-gioi-di-dong-mwg-sap-chao-ban-esop-tri-gia-2669-ty-dong-20220223104612485.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ff59f5f8ddef66f59067f3404af481b3,News,"Phiên 27/8: Khối ngoại tiếp tục bán ròng 376 tỷ đồng, tâm điểm giao dịch VJC",,2021-08-27,,ff59f5f8ddef66f59067f3404af481b3,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2650"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/phien-27-8-khoi-ngoai-tiep-tuc-ban-rong-376-ty-dong-tam-diem-giao-dich-vjc-20210827153622095.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ff5e9e47e962c03a3f7e339859775008,News,VRE chào đón cổ đông lớn mới,,2022-01-07,,ff5e9e47e962c03a3f7e339859775008,validation,True,"{""category"": ""chung_khoan"", ""content_length"": ""1131"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietstock.vn/2022/01/vre-chao-don-co-dong-lon-moi-739-923023.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ff9341b248c6aa98032dc3dd499cdb4a,News,"Thép Pomina : Thông qua kế hoạch phát hành 70 triệu cổ phiếu, tăng vốn lên 3.500 tỷ đồng trong năm 2021",,2021-07-05,,ff9341b248c6aa98032dc3dd499cdb4a,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""997"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/thep-pomina-thong-qua-ke-hoach-phat-hanh-70-trieu-co-phieu-tang-von-len-3500-ty-dong-trong-nam-2021-20210705170459471.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ff97b784cd1946824776948d60e13719,News,"PVPower (POW): Quý IV/2020 lợi nhuận đạt 1.006,3 tỷ đồng, tăng gần 159%",,2021-01-30,,ff97b784cd1946824776948d60e13719,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1836"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://www.tinnhanhchungkhoan.vn/pvpower-pow-quy-iv2020-loi-nhuan-dat-10063-ty-dong-tang-gan-159-post261120.html""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
source:779dcad2f392c554,Source,Tin Nhanh Chứng Khoán,,,,,,True,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
source:916a66d113b8164a,Source,VietnamBiz,,,,,,True,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
source:cc8c5dd74c2ea3a8,Source,Vietstock,,,,,,True,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
source:d3688b7c417bb1a2,Source,CafeF,,,,,,True,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:ACB,Stock,ACB,ACB,,,,,True,"{""company"": ""Ngân hàng TMCP Á Châu"", ""exchange"": ""HOSE"", ""industry"": ""Ngân hàng""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:ANV,Stock,ANV,ANV,,,,,True,"{""company"": ""Công ty Cổ phần Nam Việt"", ""exchange"": ""HOSE"", ""industry"": ""Thủy sản""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:ASM,Stock,ASM,ASM,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn Sao Mai"", ""exchange"": ""HOSE"", ""industry"": ""Thủy sản""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:BID,Stock,BID,BID,,,,,True,"{""company"": ""Ngân hàng TMCP Đầu tư và Phát triển Việt Nam"", ""exchange"": ""HOSE"", ""industry"": ""Ngân hàng""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:CMG,Stock,CMG,CMG,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn Công nghệ CMC"", ""exchange"": ""HOSE"", ""industry"": ""Công nghệ""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:CTG,Stock,CTG,CTG,,,,,True,"{""company"": ""Ngân hàng TMCP Công Thương Việt Nam"", ""exchange"": ""HOSE"", ""industry"": ""Ngân hàng""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:CTR,Stock,CTR,CTR,,,,,True,"{""company"": ""Tổng Công ty Cổ phần Công trình Viettel"", ""exchange"": ""HOSE"", ""industry"": ""Viễn thông""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:DCM,Stock,DCM,DCM,,,,,True,"{""company"": ""Công ty Cổ phần Phân bón Dầu khí Cà Mau"", ""exchange"": ""HOSE"", ""industry"": ""Hóa chất""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:DGC,Stock,DGC,DGC,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn Hóa chất Đức Giang"", ""exchange"": ""HOSE"", ""industry"": ""Hóa chất""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:DGW,Stock,DGW,DGW,,,,,True,"{""company"": ""Công ty Cổ phần Thế Giới Số"", ""exchange"": ""HOSE"", ""industry"": ""Bán lẻ""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:DHG,Stock,DHG,DHG,,,,,True,"{""company"": ""Công ty Cổ phần Dược Hậu Giang"", ""exchange"": ""HOSE"", ""industry"": ""Dược phẩm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:DPM,Stock,DPM,DPM,,,,,True,"{""company"": ""Tổng Công ty Phân bón và Hóa chất Dầu khí"", ""exchange"": ""HOSE"", ""industry"": ""Hóa chất""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:FPT,Stock,FPT,FPT,,,,,True,"{""company"": ""Công ty Cổ phần FPT"", ""exchange"": ""HOSE"", ""industry"": ""Công nghệ""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:FRT,Stock,FRT,FRT,,,,,True,"{""company"": ""Công ty Cổ phần Bán lẻ Kỹ thuật số FPT"", ""exchange"": ""HOSE"", ""industry"": ""Bán lẻ""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:GAS,Stock,GAS,GAS,,,,,True,"{""company"": ""Tổng Công ty Khí Việt Nam"", ""exchange"": ""HOSE"", ""industry"": ""Dầu khí""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:GEX,Stock,GEX,GEX,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn GELEX"", ""exchange"": ""HOSE"", ""industry"": ""Công nghiệp""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:GMD,Stock,GMD,GMD,,,,,True,"{""company"": ""Công ty Cổ phần Gemadept"", ""exchange"": ""HOSE"", ""industry"": ""Logistics""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:HAH,Stock,HAH,HAH,,,,,True,"{""company"": ""Công ty Cổ phần Vận tải và Xếp dỡ Hải An"", ""exchange"": ""HOSE"", ""industry"": ""Logistics""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:HCM,Stock,HCM,HCM,,,,,True,"{""company"": ""Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh"", ""exchange"": ""HOSE"", ""industry"": ""Chứng khoán""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:HPG,Stock,HPG,HPG,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn Hòa Phát"", ""exchange"": ""HOSE"", ""industry"": ""Thép""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:HSG,Stock,HSG,HSG,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn Hoa Sen"", ""exchange"": ""HOSE"", ""industry"": ""Thép""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:HVN,Stock,HVN,HVN,,,,,True,"{""company"": ""Tổng Công ty Hàng không Việt Nam"", ""exchange"": ""HOSE"", ""industry"": ""Hàng không""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:IMP,Stock,IMP,IMP,,,,,True,"{""company"": ""Công ty Cổ phần Dược phẩm Imexpharm"", ""exchange"": ""HOSE"", ""industry"": ""Dược phẩm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:KDH,Stock,KDH,KDH,,,,,True,"{""company"": ""Công ty Cổ phần Đầu tư và Kinh doanh Nhà Khang Điền"", ""exchange"": ""HOSE"", ""industry"": ""Bất động sản""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:MBB,Stock,MBB,MBB,,,,,True,"{""company"": ""Ngân hàng TMCP Quân Đội"", ""exchange"": ""HOSE"", ""industry"": ""Ngân hàng""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:MSN,Stock,MSN,MSN,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn Masan"", ""exchange"": ""HOSE"", ""industry"": ""Tiêu dùng""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:MWG,Stock,MWG,MWG,,,,,True,"{""company"": ""Công ty Cổ phần Đầu tư Thế Giới Di Động"", ""exchange"": ""HOSE"", ""industry"": ""Bán lẻ""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:NKG,Stock,NKG,NKG,,,,,True,"{""company"": ""Công ty Cổ phần Thép Nam Kim"", ""exchange"": ""HOSE"", ""industry"": ""Thép""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:NVL,Stock,NVL,NVL,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va"", ""exchange"": ""HOSE"", ""industry"": ""Bất động sản""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:PC1,Stock,PC1,PC1,,,,,True,"{""company"": ""Công ty Cổ phần Tập đoàn PC1"", ""exchange"": ""HOSE"", ""industry"": ""Điện""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:PDR,Stock,PDR,PDR,,,,,True,"{""company"": ""Công ty Cổ phần Phát triển Bất động sản Phát Đạt"", ""exchange"": ""HOSE"", ""industry"": ""Bất động sản""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
stock:PLX,Stock,PLX,PLX,,,,,True,"{""company"": ""Tập đoàn Xăng dầu Việt Nam"", ""exchange"": ""HOSE"", ""industry"": ""Dầu khí""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
