edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,semantic_sample_id,event_type,event_type_detail,sentiment,impact_level,affected_scope,semantic_release_group,semantic_quality_tier,evidence_completeness_score,manual_review_priority,semantic_correctness_status,default_semantic_query_enabled,semantic_quality_release,validation_basis,allowed_use
edge:c17c209ad0df1e74530a8b3f,news:1a24f400870550c5ed310021b2dbee5f,CONTAINS_EVENT,event:51c52560574e09ff70ad,2021-05-12,2021-05-12,2021-05-12,,train,True,1a24f400870550c5ed310021b2dbee5f,https://cafef.vn/novaland-trien-khai-phuong-an-phat-hanh-gan-386-trieu-co-phieu-thuong-cho-co-dong-2021051217145596.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=NVL,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""51c52560574e09ff70ad""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,51c52560574e09ff70ad,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c1957344b9b104e3cf3196e7,event:f10e67e8ba6cda8aab8f,HAS_SENTIMENT,sentiment:NEGATIVE,2022-10-25,2022-10-25,2022-10-25,,test,True,20790664766b21cbdc7a5bfed7aaaa02,https://cafef.vn/co-phieu-quoc-dan-hpg-xuong-day-2-nam-ca-nhan-ngam-ngui-om-lo-ca-map-cung-danh-mac-can-20221024214734759.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROFIT_DECLINE; symbol=HPG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""f10e67e8ba6cda8aab8f""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,f10e67e8ba6cda8aab8f,BUSINESS_RESULT,PROFIT_DECLINE,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c196e3030a21e3b96f7a1d5e,event:2ed96a3e5617487fa233,AFFECTS,stock:SSI,2022-07-10,2022-07-10,2022-07-10,,test,True,29b974797d00d418929ba2ccc389827b,https://cafef.vn/co-phieu-cong-nghe-viet-nam-da-it-nhung-lai-hay-mang-ve-trai-dang-ssi-vietnam-holding-cung-nhieu-quy-lon-deu-tung-phai-cat-lo-20220628112056125.chn,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""2ed96a3e5617487fa233""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,2ed96a3e5617487fa233,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c19e9f330b65ec606a877e98,event:9d92c0ba806a692d4093,HAS_SENTIMENT,sentiment:POSITIVE,2021-11-03,2021-11-03,2021-11-03,,train,True,efe58d91aa75403be707897d9365b947,https://vietnambiz.vn/co-phieu-tam-diem-4-11-acb-ssi-kdc-20211103182225807.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROJECT_EXPANSION; symbol=SSI,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""9d92c0ba806a692d4093""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,9d92c0ba806a692d4093,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c1d56e7b46e66e15ceb1f866,event:c2dc14f84933f3a9e897,AFFECTS,stock:HVN,2021-02-01,2021-02-01,2021-02-01,,train,True,a4f7e3e9642cbac95cd8a56d5716df00,https://cafef.vn/sau-3-quy-lien-tiep-lo-vai-nghin-ty-vietnam-airlines-chi-con-lo-gan-400-ty-trong-quy-4-20210201185622756.chn,TITLE_ALIAS|BODY_COMPANY,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""c2dc14f84933f3a9e897""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,c2dc14f84933f3a9e897,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c1feba9b3b653060d254555e,event:413e49dd468d376cc325,HAS_SENTIMENT,sentiment:NEGATIVE,2021-04-09,2021-04-09,2021-04-09,,train,True,5252092df1c4e2e9da99c23383b96955,https://cafef.vn/vnindex-dieu-chinh-ngay-tu-dau-phien-nhieu-co-phieu-tru-chiu-ap-luc-chot-lai-lon-20210409093234261.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=LEGAL_RISK; symbol=PNJ,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""413e49dd468d376cc325""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,413e49dd468d376cc325,LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c20e88e28530e0e7b92daff2,event:f3287cb98c060df8bae8,HAS_SENTIMENT,sentiment:NEGATIVE,2020-07-19,2020-07-19,2020-07-19,,train,True,8150680b59099c6b544ab2219371f5aa,https://cafef.vn/duoc-hau-giang-dhg-dat-ke-hoach-than-trong-sau-khi-ve-voi-nguoi-nhat-su-ho-tro-tu-taisho-se-chi-ro-net-tu-nam-2022-2020071612122308.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=PROFIT_DECLINE; symbol=DHG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""f3287cb98c060df8bae8""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,f3287cb98c060df8bae8,BUSINESS_RESULT,PROFIT_DECLINE,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c2239c76b0a450e8c8415a54,event:e7ead76b3772e22c6b0d,HAS_SENTIMENT,sentiment:NEGATIVE,2019-10-14,2019-10-14,2019-10-14,,train,True,2d049c83aec9f00c50ef44e6927c18c0,https://cafef.vn/tundra-ban-fpt-vnm-day-manh-mua-dxg-hpg-trong-thang-9-20191014111042625.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=LEGAL_RISK; symbol=FPT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""e7ead76b3772e22c6b0d""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,e7ead76b3772e22c6b0d,LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c2339e9d9b15e8bdbef244e3,event:9c49e832f9a7f43ce80d,HAS_SENTIMENT,sentiment:NEUTRAL,2021-02-02,2021-02-02,2021-02-02,,train,True,6b41a58c70ea9846788f980d25ca8f24,https://vietnambiz.vn/co-phieu-tam-diem-ngay-3-2-vhm-bid-pc1-20210202193421006.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=LEADERSHIP_CHANGE; symbol=BID,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""9c49e832f9a7f43ce80d""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,9c49e832f9a7f43ce80d,CORPORATE_ACTION,LEADERSHIP_CHANGE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c23b0e47f4b56896d83411cc,event:b174ef9c80812027a1b1,HAS_SENTIMENT,sentiment:POSITIVE,2022-06-09,2022-06-09,2022-06-09,,test,True,056285a877a80426691dca72453e1b01,https://www.tinnhanhchungkhoan.vn/chung-khoan-vix-tong-giam-doc-gelex-gex-va-nguoi-lien-quan-muon-nang-so-huu-len-2512-von-ma-khong-phai-chao-mua-cong-khai-post299372.html,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=DIVIDEND; symbol=VIX,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""b174ef9c80812027a1b1""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,b174ef9c80812027a1b1,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c27b9a8e2dca3f2210eacd75,event:70500cb66635ad8c0914,AFFECTS,stock:GEX,2021-11-05,2021-11-05,2021-11-05,,train,True,6ac861ceba5f81fbe6a3ee8671afa26e,https://cafef.vn/gex-lien-tiep-lap-dinh-moi-dragon-capital-ban-ra-co-phieu-khong-con-la-co-dong-lon-2021110509164687.chn,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""HIGH"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""70500cb66635ad8c0914""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,70500cb66635ad8c0914,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c27f845ea971ccc3ba3e48e7,event:cd6807e4a885dbb490d0,HAS_SENTIMENT,sentiment:NEUTRAL,2021-03-12,2021-03-12,2021-03-12,,train,True,6c8289c87b52d5a0ee4c9440aee35939,https://vietnambiz.vn/vndirect-dinh-chao-ban-220-trieu-co-phieu-tang-nguon-cho-vay-ky-quy-20210312085956512.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=VND,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""cd6807e4a885dbb490d0""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,cd6807e4a885dbb490d0,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c28b40c7863092ea57bb4706,news:2f4525beb4d005d4cca80c676925b10e,CONTAINS_EVENT,event:c2d6d51e2e34899121f3,2022-02-15,2022-02-15,2022-02-15,,validation,True,2f4525beb4d005d4cca80c676925b10e,https://vietnambiz.vn/chung-khoan-vix-chot-quyen-chao-ban-hon-274-trieu-co-phieu-voi-gia-15000-dong-cp-20220215085607537.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=DIVIDEND; symbol=VIX,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""c2d6d51e2e34899121f3""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,c2d6d51e2e34899121f3,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c29a14e9028b2aab5cdb48ef,event:b4d814acd7a6da401cd7,HAS_SENTIMENT,sentiment:POSITIVE,2022-05-13,2022-05-13,2022-05-13,,validation,True,cc12dea769d5269168a52aa3a7e7ff98,https://cafef.vn/vcsc-co-them-khoan-vay-hop-von-100-trieu-usd-tu-cac-ngan-hang-nuoc-ngoai-20220513095014941.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER; score=13; event=PROJECT_EXPANSION; symbol=VCI,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""b4d814acd7a6da401cd7""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,b4d814acd7a6da401cd7,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c29b279b568ac102ff157f28,event:52102288cd090373d5aa,HAS_SENTIMENT,sentiment:NEUTRAL,2021-07-06,2021-07-06,2021-07-06,,train,True,dd129f716ba36cd2b08a6d4398731dfd,https://cafef.vn/vndirect-da-tang-cua-gia-thep-thieu-ben-vung-dinh-gia-co-phieu-thep-dang-o-muc-cao-nhat-thap-ky-20210705172222473.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS; score=11; event=SECTOR_NEWS; symbol=VND,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""52102288cd090373d5aa""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,52102288cd090373d5aa,SECTOR_NEWS,SECTOR_NEWS,NEUTRAL,MODERATE,SECTOR,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c2aa01cb8b20ac4a4ec3d176,news:dc054e55b248d8e11580d5cf65e74d3b,CONTAINS_EVENT,event:3e5f43e086790c53f729,2021-12-25,2021-12-25,2021-12-25,,validation,True,dc054e55b248d8e11580d5cf65e74d3b,https://cafef.vn/nam-but-pha-ngoan-muc-cua-vndirect-tro-thanh-bluechip-ty-do-loi-nhuan-cao-nhat-lich-su-20211224153350275.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=VND,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""3e5f43e086790c53f729""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,3e5f43e086790c53f729,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c2e792663e944e3361d29acc,event:d78e70daf29130f87ca9,AFFECTS,stock:MWG,2022-04-14,2022-04-14,2022-04-14,,validation,True,b245c76135e994574b05dff747f364a6,https://cafef.vn/mwg-thanh-lap-cong-ty-con-mo-duong-ban-von-va-niem-yet-bach-hoa-xanh-20220414020951331.chn,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""d78e70daf29130f87ca9""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,d78e70daf29130f87ca9,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c36669c3c2d8e62f8e81657d,news:3ed2c3b78e7be634a69d77178dbd3b54,CONTAINS_EVENT,event:7c36da334893d1944cb9,2022-04-28,2022-04-28,2022-04-28,,validation,True,3ed2c3b78e7be634a69d77178dbd3b54,https://cafef.vn/masan-meatlife-bao-lai-quy-1-tang-truong-67-so-voi-cung-ky-nho-khoan-thu-nhap-tai-chinh-khac-20220428151840132.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY; score=11; event=PROFIT_GROWTH; symbol=MSN,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""BUSINESS_RESULT"", ""event_type_detail"": ""PROFIT_GROWTH"", ""sample_id"": ""7c36da334893d1944cb9""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,7c36da334893d1944cb9,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c3914ca71da388c8092011f2,news:3b5c58f0ca9633f55e9dbe68426187d4,CONTAINS_EVENT,event:540f4675a94b20edcbe9,2021-08-28,2021-08-28,2021-08-28,,train,True,3b5c58f0ca9633f55e9dbe68426187d4,https://cafef.vn/dang-sau-da-tang-phi-ma-cua-co-phieu-fpt-retail-nha-thuoc-long-chau-tu-lo-tram-ty-da-dot-ngot-co-lai-20210826180041634.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROFIT_GROWTH; symbol=FRT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""BUSINESS_RESULT"", ""event_type_detail"": ""PROFIT_GROWTH"", ""sample_id"": ""540f4675a94b20edcbe9""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,540f4675a94b20edcbe9,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c3b237a44ba2fc6b2aed6b8c,news:d2c8ea5d27a8ccdf6a8568e824046fa9,CONTAINS_EVENT,event:fba6cac4f99a3796184a,2021-10-07,2021-10-07,2021-10-07,,train,True,d2c8ea5d27a8ccdf6a8568e824046fa9,https://vietnambiz.vn/phien-7-10-khoi-ngoai-co-phien-ban-rong-manh-nhat-ke-tu-dau-tuan-tam-diem-hpg-sbt-20211007155304249.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=SECTOR_NEWS; symbol=HPG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""SECTOR_NEWS"", ""event_type_detail"": ""SECTOR_NEWS"", ""sample_id"": ""fba6cac4f99a3796184a""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,fba6cac4f99a3796184a,SECTOR_NEWS,SECTOR_NEWS,NEUTRAL,MODERATE,SECTOR,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:c3e6e890bcdda3fb1f68ffda,news:e2247dfda4b6e31d4b6c28ea3bbe58d0,CONTAINS_EVENT,event:6d05fd8d5b38795e958a,2021-04-09,2021-04-09,2021-04-09,,train,True,e2247dfda4b6e31d4b6c28ea3bbe58d0,https://cafef.vn/thep-nam-kim-nkg-dat-san-luong-ban-hang-ky-luc-trong-quy-1-2021-xuat-khau-tang-manh-nho-thi-truong-chau-au-va-my-20210409091642543.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=DIVIDEND; symbol=NKG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""6d05fd8d5b38795e958a""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,6d05fd8d5b38795e958a,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
